pop_size,elite_ratio,selection,crossover,crossover_rate,mutation_rate,mean_final,std_final,success_rate,auc
5,0.1,rank,uniform,0.8,0.005,27.666666666666668,4.520705875103513,20/30,0.5873
50,0.1,roulette,two_point,1.0,0.01,27.566666666666666,3.276702856408466,13/30,0.6344
5,0.1,rank,two_point,1.0,0.005,27.566666666666666,4.591471354087086,17/30,0.5655
100,0.2,rank,two_point,0.8,1/D,27.533333333333335,2.4876707473310127,12/30,0.6101
100,0.1,roulette,uniform,1.0,0.005,27.5,3.83045869225912,17/30,0.6807
5,0.1,rank,two_point,0.8,0.005,27.5,4.717904268809952,19/30,0.5713
20,0.2,rank,uniform,1.0,0.005,27.466666666666665,3.9717392466875467,15/30,0.6467
5,0.1,roulette,two_point,0.8,0.005,27.466666666666665,4.811862735833779,18/30,0.5636
100,0.1,rank,two_point,1.0,0.01,27.433333333333334,3.0363695805822215,14/30,0.6216
100,0.1,roulette,two_point,0.8,1/D,27.4,2.594423728452741,11/30,0.6338
50,0.1,rank,two_point,1.0,0.005,27.4,4.522739481088105,18/30,0.62
100,0.2,rank,one_point,1.0,1/D,27.4,2.7240942816232363,10/30,0.5971
20,0.2,rank,two_point,0.8,0.005,27.333333333333332,3.726265888428303,16/30,0.6169
100,0.2,roulette,two_point,1.0,1/D,27.3,2.7310475443783786,10/30,0.6406
5,0.1,rank,uniform,1.0,0.005,27.266666666666666,4.401671573808995,17/30,0.5815
50,0.2,roulette,two_point,1.0,0.01,27.2,3.487910153857079,13/30,0.6273
100,0.1,roulette,one_point,1.0,1/D,27.1,3.0552385763833056,8/30,0.6288
100,0.1,rank,two_point,0.8,1/D,27.1,2.49620401465077,8/30,0.6175
20,0.2,rank,two_point,1.0,0.005,27.1,3.8268560968772913,16/30,0.6111
5,0.1,roulette,two_point,1.0,0.005,27.1,5.005858636603232,17/30,0.557
100,0.2,roulette,uniform,0.8,0.005,27.033333333333335,2.965122935560768,11/30,0.6594
100,0.2,rank,one_point,0.8,1/D,27.033333333333335,3.1675437381878933,10/30,0.6116
100,0.2,roulette,uniform,0.8,0.01,27.0,3.332183709800837,11/30,0.6537
10,0.1,roulette,uniform,0.8,0.005,26.966666666666665,4.319030329658006,15/30,0.5897
10,0.2,rank,two_point,0.8,0.005,26.966666666666665,4.612451912343169,16/30,0.5764
10,0.1,roulette,uniform,1.0,0.005,26.933333333333334,4.926587497225244,17/30,0.61
10,0.1,rank,one_point,0.8,0.005,26.933333333333334,3.885723944738309,13/30,0.5365
20,0.1,rank,one_point,1.0,0.005,26.866666666666667,3.954337063174484,14/30,0.5838
100,0.2,rank,uniform,0.8,0.005,26.833333333333332,4.144654499417319,14/30,0.6475
20,0.1,rank,one_point,0.8,0.005,26.7,4.997585623975393,17/30,0.5927
50,0.1,roulette,two_point,0.8,0.01,26.666666666666668,3.8714991601608846,14/30,0.6382
10,0.2,rank,uniform,0.8,0.005,26.6,5.000689607616547,14/30,0.583
10,0.2,rank,two_point,1.0,0.005,26.6,5.035049566581349,15/30,0.5787
50,0.2,roulette,one_point,0.8,0.01,26.6,3.420022181819576,10/30,0.575
20,0.2,roulette,two_point,1.0,0.005,26.533333333333335,4.485481047767904,13/30,0.6032
100,0.2,roulette,one_point,0.8,1/D,26.433333333333334,3.2021903423290987,9/30,0.6031
10,0.1,rank,one_point,1.0,0.005,26.433333333333334,4.256300265961388,11/30,0.5339
50,0.1,roulette,one_point,1.0,0.01,26.4,4.09035872299223,14/30,0.6208
100,0.2,rank,two_point,0.8,0.01,26.333333333333332,4.277715578987533,12/30,0.6067
5,0.1,rank,one_point,1.0,0.005,26.3,4.379812623924642,13/30,0.5029
50,0.1,roulette,uniform,0.8,0.005,26.266666666666666,3.7594325812991154,10/30,0.6309
100,0.1,roulette,two_point,1.0,0.01,26.266666666666666,3.7132877274898095,9/30,0.6184
100,0.2,roulette,two_point,1.0,0.01,26.133333333333333,3.5109025594011003,9/30,0.5986
20,0.1,roulette,two_point,1.0,0.005,26.133333333333333,4.439115579305948,13/30,0.5856
5,0.1,roulette,uniform,1.0,0.005,26.133333333333333,4.939170203470475,15/30,0.5509
10,0.2,roulette,uniform,1.0,0.005,26.1,4.873220276374645,12/30,0.5651
5,0.1,roulette,uniform,0.8,0.005,26.1,5.181864928568771,15/30,0.5491
20,0.1,rank,two_point,1.0,0.005,26.066666666666666,4.841867218431288,14/30,0.5708
10,0.1,rank,two_point,0.8,0.005,26.066666666666666,4.615814892999586,12/30,0.5269
10,0.2,roulette,one_point,0.8,0.005,26.033333333333335,4.923436796086396,16/30,0.5386
100,0.2,rank,two_point,1.0,0.01,26.0,3.454132956728594,8/30,0.592
100,0.1,rank,two_point,0.8,0.01,25.966666666666665,4.270858214113115,12/30,0.5779
20,0.2,rank,one_point,0.8,0.005,25.966666666666665,4.529469279509796,13/30,0.5745
10,0.1,roulette,one_point,1.0,0.005,25.933333333333334,4.697272380445055,12/30,0.5458
50,0.2,roulette,two_point,0.8,0.01,25.9,4.420563234514899,13/30,0.5936
5,0.1,rank,one_point,0.8,0.005,25.866666666666667,4.5465662172474826,11/30,0.5072
100,0.1,roulette,one_point,0.8,1/D,25.833333333333332,4.227033959167353,10/30,0.6008
100,0.2,roulette,two_point,0.8,0.01,25.833333333333332,3.374175080114304,5/30,0.5838
20,0.1,rank,two_point,0.8,0.005,25.766666666666666,4.665968749125533,12/30,0.5572
10,0.2,roulette,two_point,1.0,0.005,25.766666666666666,4.651164728681767,10/30,0.5449
100,0.1,roulette,two_point,0.8,0.01,25.733333333333334,4.184811068394954,10/30,0.5871
10,0.2,rank,one_point,0.8,0.005,25.733333333333334,4.689925617624503,12/30,0.5404
50,0.2,rank,two_point,1.0,0.005,25.666666666666668,4.4126255639716465,11/30,0.5814
20,0.2,rank,one_point,1.0,0.005,25.666666666666668,4.663381438053466,11/30,0.5631
10,0.2,roulette,uniform,0.8,0.005,25.666666666666668,4.894284726955078,12/30,0.5325
10,0.2,roulette,one_point,1.0,0.005,25.6,5.256195031284185,14/30,0.5313
10,0.2,roulette,two_point,0.8,0.005,25.566666666666666,5.190730021964111,12/30,0.5368
5,0.1,roulette,one_point,1.0,0.005,25.566666666666666,4.643745020572507,9/30,0.4783
10,0.1,rank,two_point,1.0,0.005,25.533333333333335,3.9717392466875467,11/30,0.5153
50,0.2,rank,two_point,0.8,0.005,25.466666666666665,4.207819759262127,10/30,0.5446
20,0.2,roulette,two_point,0.8,0.005,25.433333333333334,4.910813777167995,11/30,0.5729
5,0.1,roulette,one_point,0.8,0.005,25.4,4.492138727246476,10/30,0.4862
50,0.1,roulette,one_point,0.8,0.01,25.333333333333332,4.188105763356206,6/30,0.5667
10,0.1,roulette,one_point,0.8,0.005,25.333333333333332,5.377689116143203,12/30,0.5147
10,0.2,rank,one_point,1.0,0.005,25.3,4.935095988305912,11/30,0.532
100,0.2,rank,two_point,1.0,0.005,25.233333333333334,4.1329903454281505,9/30,0.5782
100,0.2,rank,one_point,1.0,0.01,25.233333333333334,4.360349031690115,8/30,0.5651
10,0.1,roulette,two_point,1.0,0.005,25.233333333333334,4.023065680704749,7/30,0.519
20,0.1,roulette,two_point,0.8,0.005,25.133333333333333,5.494406769354308,12/30,0.5605
100,0.1,rank,two_point,1.0,0.005,25.1,5.161862801955017,12/30,0.589
100,0.1,roulette,uniform,0.8,0.005,24.966666666666665,3.7091065318170378,6/30,0.6173
100,0.2,roulette,one_point,1.0,0.01,24.833333333333332,5.3050615605211915,10/30,0.5778
20,0.2,roulette,one_point,0.8,0.005,24.7,5.890670590009257,13/30,0.5548
100,0.1,roulette,two_point,1.0,0.005,24.666666666666668,4.19633118358154,6/30,0.568
100,0.1,roulette,one_point,1.0,0.01,24.633333333333333,4.429395018496889,4/30,0.5656
100,0.1,rank,one_point,1.0,0.01,24.566666666666666,4.680725948215603,7/30,0.5656
50,0.1,rank,one_point,1.0,0.005,24.466666666666665,5.083667786246417,8/30,0.5394
50,0.1,rank,two_point,0.8,0.005,24.366666666666667,5.720401079098137,11/30,0.5496
20,0.2,roulette,one_point,1.0,0.005,24.233333333333334,5.4689300052477225,8/30,0.5268
10,0.1,roulette,two_point,0.8,0.005,24.166666666666668,5.113088906025353,8/30,0.5018
50,0.1,roulette,two_point,1.0,0.005,24.133333333333333,5.525697542693894,10/30,0.5551
50,0.1,roulette,two_point,0.8,0.005,24.133333333333333,5.48184044939687,5/30,0.544
50,0.2,rank,one_point,0.8,0.005,24.133333333333333,3.928089237462823,5/30,0.5246
50,0.2,roulette,one_point,1.0,0.005,24.0,4.75612128263908,7/30,0.5403
100,0.1,roulette,two_point,0.8,0.005,23.933333333333334,5.232084923209691,7/30,0.5836
50,0.2,rank,one_point,1.0,0.005,23.833333333333332,5.099583034566335,7/30,0.5315
20,0.1,roulette,one_point,0.8,0.005,23.833333333333332,4.857154930922887,7/30,0.524
50,0.1,rank,one_point,0.8,0.005,23.7,4.387678673049228,4/30,0.5299
20,0.1,roulette,one_point,1.0,0.005,23.666666666666668,4.692865702931113,7/30,0.5388
100,0.1,rank,one_point,0.8,0.01,23.633333333333333,3.9082876869133067,3/30,0.5287
100,0.2,rank,one_point,0.8,0.01,23.533333333333335,5.137645598798206,5/30,0.5239
100,0.2,roulette,two_point,1.0,0.005,23.5,5.341767755960633,7/30,0.5733
100,0.1,rank,two_point,0.8,0.005,23.5,5.056576462117564,5/30,0.5547
50,0.2,roulette,two_point,1.0,0.005,23.4,4.530357373434736,4/30,0.5408
100,0.1,roulette,one_point,0.8,0.01,23.233333333333334,4.492778368811928,4/30,0.5463
100,0.2,roulette,one_point,0.8,0.01,23.066666666666666,4.548082834696875,3/30,0.542
100,0.2,rank,two_point,0.8,0.005,22.933333333333334,3.990794003905638,2/30,0.5355
100,0.2,roulette,two_point,0.8,0.005,22.666666666666668,5.498171064769744,6/30,0.5429
50,0.1,roulette,one_point,1.0,0.005,22.666666666666668,5.080953842933725,5/30,0.5207
50,0.2,roulette,two_point,0.8,0.005,22.6,4.391213798107495,3/30,0.5234
